
STEEM/BTC 1511856000000 0.00012019 
STEEM/BTC 1511863200000 0.00011802 
STEEM/BTC 1511870400000 0.0001148 
STEEM/BTC 1511877600000 0.00011495 
STEEM/BTC 1511884800000 0.00011538 
STEEM/BTC 1511892000000 0.00011612 
STEEM/BTC 1511899200000 0.00011512 
STEEM/BTC 1511906400000 0.00011611 
STEEM/BTC 1511913600000 0.000115 
STEEM/BTC 1511920800000 0.00011117 
STEEM/BTC 1511928000000 0.00010637 
STEEM/BTC 1511935200000 0.00010416 
STEEM/BTC 1511942400000 0.00010583 
STEEM/BTC 1511949600000 0.00010679 
STEEM/BTC 1511956800000 0.00010648 
STEEM/BTC 1511964000000 0.00010103 
STEEM/BTC 1511971200000 0.00010097 
STEEM/BTC 1511978400000 0.0001 
STEEM/BTC 1511985600000 0.00009722 
STEEM/BTC 1511992800000 0.00009726 
STEEM/BTC 1512000000000 0.00009789 
STEEM/BTC 1512007200000 0.00009943 
STEEM/BTC 1512014400000 0.00009816 
STEEM/BTC 1512021600000 0.00009986 
STEEM/BTC 1512028800000 0.0001002 
STEEM/BTC 1512036000000 0.0001019 
STEEM/BTC 1512043200000 0.0001006 
STEEM/BTC 1512050400000 0.00010178 
STEEM/BTC 1512057600000 0.00010259 
STEEM/BTC 1512064800000 0.00010181 
STEEM/BTC 1512072000000 0.00010292 
STEEM/BTC 1512079200000 0.00010057 
STEEM/BTC 1512086400000 0.00010086 
STEEM/BTC 1512093600000 0.00010256 
STEEM/BTC 1512100800000 0.00010409 
STEEM/BTC 1512108000000 0.0001036 
STEEM/BTC 1512115200000 0.000105 
STEEM/BTC 1512122400000 0.0001058 
STEEM/BTC 1512129600000 0.00010012 
STEEM/BTC 1512136800000 0.00010075 
STEEM/BTC 1512144000000 0.00009901 
STEEM/BTC 1512151200000 0.00009961 
STEEM/BTC 1512158400000 0.00009937 
STEEM/BTC 1512165600000 0.00009981 
STEEM/BTC 1512172800000 0.00009954 
STEEM/BTC 1512180000000 0.00009711 
STEEM/BTC 1512187200000 0.00009899 
STEEM/BTC 1512194400000 0.00010163 
STEEM/BTC 1512201600000 0.00010125 
STEEM/BTC 1512208800000 0.00009877 
STEEM/BTC 1512216000000 0.00009975 
STEEM/BTC 1512223200000 0.00009945 
STEEM/BTC 1512230400000 0.00009994 
STEEM/BTC 1512237600000 0.00010007 
STEEM/BTC 1512244800000 0.00010086 
STEEM/BTC 1512252000000 0.00011115 
STEEM/BTC 1512259200000 0.00011604 
STEEM/BTC 1512266400000 0.00011475 
STEEM/BTC 1512273600000 0.00011021 
STEEM/BTC 1512280800000 0.00011011 
STEEM/BTC 1512288000000 0.00011129 
STEEM/BTC 1512295200000 0.00010851 
STEEM/BTC 1512302400000 0.0001048 
STEEM/BTC 1512309600000 0.00010369 
STEEM/BTC 1512316800000 0.00010385 
STEEM/BTC 1512324000000 0.00010556 
STEEM/BTC 1512331200000 0.00010809 
STEEM/BTC 1512338400000 0.00010855 
STEEM/BTC 1512345600000 0.0001055 
STEEM/BTC 1512352800000 0.00011103 
STEEM/BTC 1512360000000 0.0001084 
STEEM/BTC 1512367200000 0.0001135 
STEEM/BTC 1512374400000 0.00012061 
STEEM/BTC 1512381600000 0.00011949 
STEEM/BTC 1512388800000 0.00011928 
STEEM/BTC 1512396000000 0.00012086 
STEEM/BTC 1512403200000 0.00012331 
STEEM/BTC 1512410400000 0.00012499 
STEEM/BTC 1512417600000 0.00012389 
STEEM/BTC 1512424800000 0.00012279 
STEEM/BTC 1512432000000 0.00012338 
STEEM/BTC 1512439200000 0.00012385 
STEEM/BTC 1512446400000 0.00013548 
STEEM/BTC 1512453600000 0.00012495 
STEEM/BTC 1512460800000 0.00012282 
STEEM/BTC 1512468000000 0.00012575 
STEEM/BTC 1512475200000 0.0001213 
STEEM/BTC 1512482400000 0.00011768 
STEEM/BTC 1512489600000 0.00012 
STEEM/BTC 1512496800000 0.00012059 
